NAME,CODE,AREA_CODE,DESCRIPTIO,FILE_NAME,MS_FB_PARE,MS_FB
Beverley Ward,E05000402,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000402
Canbury Ward,E05000403,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000403
Chessington North and Hook Ward,E05000404,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000404
Chessington South Ward,E05000405,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000405
Coombe Hill Ward,E05000406,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000406
Coombe Vale Ward,E05000407,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000407
Grove Ward,E05000408,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000408
Norbiton Ward,E05000409,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000409
Old Malden Ward,E05000410,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000410
St. James Ward,E05000411,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000411
St. Mark's Ward,E05000412,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000412
Surbiton Hill Ward,E05000413,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000413
Tolworth and Hook Rise Ward,E05000414,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000414
Tudor Ward,E05000415,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000021,country:gb/country:eng/lbo:e09000021/lbw:e05000415
Bishop's Ward,E05000416,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000416
Brixton Hill Ward,E05000417,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000417
Clapham Common Ward,E05000418,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000418
Clapham Town Ward,E05000419,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000419
Coldharbour Ward,E05000420,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000420
Ferndale Ward,E05000421,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000421
Gipsy Hill Ward,E05000422,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000422
Herne Hill Ward,E05000423,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000423
Knight's Hill Ward,E05000424,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000424
Larkhall Ward,E05000425,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000425
Oval Ward,E05000426,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000426
Prince's Ward,E05000427,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000427
St. Leonard's Ward,E05000428,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000428
Stockwell Ward,E05000429,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000429
Streatham Hill Ward,E05000430,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000430
Streatham South Ward,E05000431,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000431
Streatham Wells Ward,E05000432,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000432
Thornton Ward,E05000433,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000433
Thurlow Park Ward,E05000434,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000434
Tulse Hill Ward,E05000435,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000435
Vassall Ward,E05000436,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000022,country:gb/country:eng/lbo:e09000022/lbw:e05000436
Adel & Wharfedale Ward,E05011382,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011382
Alwoodley Ward,E05011383,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011383
Ardsley & Robin Hood Ward,E05011384,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011384
Armley Ward,E05011385,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011385
Beeston & Holbeck Ward,E05011386,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011386
Bramley & Stanningley Ward,E05011387,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011387
Burmantofts & Richmond Hill Ward,E05011388,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011388
Calverley & Farsley Ward,E05011389,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011389
Chapel Allerton Ward,E05011390,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011390
Cross Gates & Whinmoor Ward,E05011391,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011391
Farnley & Wortley Ward,E05011392,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011392
Garforth & Swillington Ward,E05011393,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011393
Gipton & Harehills Ward,E05011394,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011394
Guiseley & Rawdon Ward,E05011395,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011395
Harewood Ward,E05011396,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011396
Headingley & Hyde Park Ward,E05011397,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011397
Horsforth Ward,E05011398,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011398
Hunslet & Riverside Ward,E05011399,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011399
Killingbeck & Seacroft Ward,E05011400,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011400
Kippax & Methley Ward,E05011401,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011401
Kirkstall Ward,E05011402,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011402
Little London & Woodhouse Ward,E05011403,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011403
Middleton Park Ward,E05011404,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011404
Moortown Ward,E05011405,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011405
Morley North Ward,E05011406,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011406
Morley South Ward,E05011407,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011407
Otley & Yeadon Ward,E05011408,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011408
Pudsey Ward,E05011409,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011409
Rothwell Ward,E05011410,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011410
Roundhay Ward,E05011411,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011411
Temple Newsam Ward,E05011412,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011412
Weetwood Ward,E05011413,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011413
Wetherby Ward,E05011414,MTW,Metropolitan District Ward,LEEDS_DISTRICT_(B),country:gb/country:eng/mtd:e08000035,country:gb/country:eng/mtd:e08000035/mtw:e05011414
Bellingham Ward,E05000437,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000437
Blackheath Ward,E05000438,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000438
Brockley Ward,E05000439,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000439
Catford South Ward,E05000440,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000440
Crofton Park Ward,E05000441,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000441
Downham Ward,E05000442,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000442
Evelyn Ward,E05000443,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000443
Forest Hill Ward,E05000444,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000444
Grove Park Ward,E05000445,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000445
Ladywell Ward,E05000446,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000446
Lee Green Ward,E05000447,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000447
Lewisham Central Ward,E05000448,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000448
New Cross Ward,E05000449,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000449
Perry Vale Ward,E05000450,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000450
Rushey Green Ward,E05000451,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000451
Sydenham Ward,E05000452,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000452
Telegraph Hill Ward,E05000453,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000453
Whitefoot Ward,E05000454,LBW,London Borough Ward,GREATER_LONDON_AUTHORITY,country:gb/country:eng/lbo:e09000023,country:gb/country:eng/lbo:e09000023/lbw:e05000454
Allerton and Hunts Cross Ward,E05000886,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000886
Anfield Ward,E05000887,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000887
Belle Vale Ward,E05000888,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000888
Central Ward,E05000889,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000889
Childwall Ward,E05000890,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000890
Church Ward,E05000891,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000891
Clubmoor Ward,E05000892,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000892
County Ward,E05000893,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000893
Cressington Ward,E05000894,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000894
Croxteth Ward,E05000895,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000895
Everton Ward,E05000896,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000896
Fazakerley Ward,E05000897,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000897
Greenbank Ward,E05000898,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000898
Kensington and Fairfield Ward,E05000899,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000899
Kirkdale Ward,E05000900,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000900
Knotty Ash Ward,E05000901,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000901
Mossley Hill Ward,E05000902,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000902
Norris Green Ward,E05000903,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000903
Old Swan Ward,E05000904,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000904
Picton Ward,E05000905,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000905
Princes Park Ward,E05000906,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000906
Riverside Ward,E05000907,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000907
Speke-Garston Ward,E05000909,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000909
St. Michael's Ward,E05000908,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000908
Tuebrook and Stoneycroft Ward,E05000910,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000910
Warbreck Ward,E05000911,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000911
Wavertree Ward,E05000912,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000912
West Derby Ward,E05000913,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000913
Woolton Ward,E05000914,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000914
Yew Tree Ward,E05000915,MTW,Metropolitan District Ward,LIVERPOOL_DISTRICT_(B),country:gb/country:eng/mtd:e08000012,country:gb/country:eng/mtd:e08000012/mtw:e05000915
Ancoats & Beswick Ward,E05011350,MTW,Metropolitan District Ward,MANCHESTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000003,country:gb/country:eng/mtd:e08000003/mtw:e05011350
Ardwick Ward,E05011351,MTW,Metropolitan District Ward,MANCHESTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000003,country:gb/country:eng/mtd:e08000003/mtw:e05011351
Baguley Ward,E05011352,MTW,Metropolitan District Ward,MANCHESTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000003,country:gb/country:eng/mtd:e08000003/mtw:e05011352
Brooklands Ward,E05011353,MTW,Metropolitan District Ward,MANCHESTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000003,country:gb/country:eng/mtd:e08000003/mtw:e05011353
Burnage Ward,E05011354,MTW,Metropolitan District Ward,MANCHESTER_DISTRICT_(B),country:gb/country:eng/mtd:e08000003,country:gb/country:eng/mtd:e08000003/mtw:e05011354
